Year,CountryRaw_x,FAO_Value,Country,FAO_Global,FAOSharePct,CountryRaw_y,TradeValueUSD,TradeGlobalUSD,TradeSharePct
2021,Chile,56371.96,Chile,90514369.17999999,0.06227957009554669,Chile,136819604.651,5868087645.6119995,2.331587612760182
2021,"China, mainland",4862098.61,China,90514369.17999999,5.371631768577058,China,446705765.0,5868087645.6119995,7.612458981147542
2021,"China, Taiwan Province of",12587.0,"China, Taiwan Province of",90514369.17999999,0.013906079348538637,,0.0,,0.0
2021,Colombia,153067.54,Colombia,90514369.17999999,0.16910855302499497,Colombia,28702611.37,5868087645.6119995,0.4891305839895396
2021,Comoros,11001.77,Comoros,90514369.17999999,0.012154722061998247,Comoros,96048.551,5868087645.6119995,0.0016367947583711122
2021,Congo,11343.92,Congo,90514369.17999999,0.012532728342216129,Congo,1064.93,5868087645.6119995,1.8147820283432993e-05
2021,Costa Rica,12561.0,Costa Rica,90514369.17999999,0.013877354627551746,Costa Rica,9268023.71,5868087645.6119995,0.15793942200114178
2021,Côte d'Ivoire,54192.41,Cote d'Ivoire,90514369.17999999,0.05987160987912439,Côte d'Ivoire,289854.19399999996,5868087645.6119995,0.004939500080861015
2021,Croatia,4070.0,Croatia,90514369.17999999,0.004496523631409569,Croatia,13935632.0,5868087645.6119995,0.23748166083409977
2021,Cuba,57121.0,Cuba,90514369.17999999,0.06310710721123981,Cuba,2397194.09,5868087645.6119995,0.04085136819305278
2021,Cyprus,480.0,Cyprus,90514369.17999999,0.0005303025412964603,Cyprus,14737792.287999999,5868087645.6119995,0.25115153654905836
2021,Czechia,111880.0,Czechia,90514369.17999999,0.12360468400051662,Czechia,46409293.0,5868087645.6119995,0.7908759344230933
2021,Democratic Republic of the Congo,377191.16,Democratic Republic of the Congo,90514369.17999999,0.4167196472969995,Dem. Rep. of the Congo,3198186.901,5868087645.6119995,0.054501348550775645
2021,Denmark,114550.0,Denmark,90514369.17999999,0.1265544918864782,Denmark,60201640.184,5868087645.6119995,1.025915831864188
2021,Djibouti,12000.0,Djibouti,90514369.17999999,0.013257563532411507,Djibouti,102806.489,5868087645.6119995,0.0017519589891755616
2021,Dominica,204.29,Dominica,90514369.17999999,0.00022569897116969559,Dominica,28582.564,5868087645.6119995,0.0004870848175107487
2021,Dominican Republic,73794.05,Dominican Republic,90514369.17999999,0.08152744218241262,Dominican Rep.,8897669.317,5868087645.6119995,0.15162809171150401
2021,Ecuador,25620.56,Ecuador,90514369.17999999,0.028305516827996747,Ecuador,4589698.366,5868087645.6119995,0.07821455034728486
2021,Egypt,321560.99,Egypt,90514369.17999999,0.35525960453917843,Egypt,9406861.311,5868087645.6119995,0.16030539894942097
2021,El Salvador,104673.84,El Salvador,90514369.17999999,0.11564334033178975,El Salvador,3303217.29,5868087645.6119995,0.056291205746902204
2021,Eritrea,35183.82,Eritrea,90514369.17999999,0.038870977413577555,,0.0,,0.0
2021,Estonia,79190.0,Estonia,90514369.17999999,0.08748887134430561,Estonia,3112825.54,5868087645.6119995,0.05304667769111609
2021,Eswatini,2764.25,Eswatini,90514369.17999999,0.0030539349995390426,Eswatini,8353854.109999999,5868087645.6119995,0.1423607589816214
2021,Ethiopia,3236420.31,Ethiopia,90514369.17999999,3.575587323117662,Ethiopia,10894036.44,5868087645.6119995,0.1856488365191047
2021,Fiji,1810.28,Fiji,90514369.17999999,0.0019999918426211586,Fiji,461654.881,5868087645.6119995,0.007867211754160034
2021,Finland,54720.0,Finland,90514369.17999999,0.060454489707796474,Finland,14614874.818,5868087645.6119995,0.24905685975785682
2021,France,1000320.0,France,90514369.17999999,1.1051504960618233,France,179381435.08499998,5868087645.6119995,3.0568976797600604
2021,,0.0,French Polynesia,,0.0,French Polynesia,76263.279,5868087645.6119995,0.0012996274698969033
2021,Gabon,430.18,Gabon,90514369.17999999,0.00047526155669773185,Gabon,9784.398,5868087645.6119995,0.00016673912509327485
2021,Gambia,2878.87,Gambia,90514369.17999999,0.003180566827212793,Gambia,9494.880000000001,5868087645.6119995,0.00016180535420427848
2021,Georgia,4280.61,Georgia,90514369.17999999,0.004729204919373001,Georgia,602602.4400000001,5868087645.6119995,0.010269145186517625
2021,Germany,718400.0,Germany,90514369.17999999,0.7936861368070356,Germany,236171067.67000002,5868087645.6119995,4.024668374655285
2021,Ghana,500663.79,Ghana,90514369.17999999,0.5531318336919111,Ghana,562488.282,5868087645.6119995,0.009585546705673591
2021,Greece,201460.0,Greece,90514369.17999999,0.22257239576996854,Greece,47501229.341000006,5868087645.6119995,0.8094839785925857
2021,Grenada,610.99,Grenada,90514369.17999999,0.0006750198952223422,Grenada,158002.963,5868087645.6119995,0.002692580147778645
2021,Guatemala,196187.71,Guatemala,90514369.17999999,0.21674758580027703,Guatemala,12201412.0,5868087645.6119995,0.20792825085228392
2021,Guinea,58129.85,Guinea,90514369.17999999,0.06422168162537925,,0.0,,0.0
2021,Guinea-Bissau,3837.47,Guinea-Bissau,90514369.17999999,0.004239625194060266,,0.0,,0.0
2021,Guyana,1402.26,Guyana,90514369.17999999,0.0015492125865799466,Guyana,494733.271,5868087645.6119995,0.008430911412339733
2021,Haiti,123889.83,Haiti,90514369.17999999,0.1368731076870551,,0.0,,0.0
2021,Honduras,129573.35,Honduras,90514369.17999999,0.1431522433110327,Honduras,10147495.42,5868087645.6119995,0.1729267869335256
2021,,0.0,Hong Kong,,0.0,"China, Hong Kong SAR",15091247.765,5868087645.6119995,0.2571748868864431
2021,Hungary,31940.0,Hungary,90514369.17999999,0.035287214935435296,Hungary,51625912.0,5868087645.6119995,0.8797740442511026
2021,,0.0,Iceland,,0.0,Iceland,701512.342,5868087645.6119995,0.011954701162730114
2021,India,25956465.47,India,90514369.17999999,28.676624170447543,India,83208709.607,5868087645.6119995,1.4179868235134705
2021,Indonesia,224711.55,Indonesia,90514369.17999999,0.24826063754930544,Indonesia,58148125.97,5868087645.6119995,0.9909212247959798
2021,Iran (Islamic Republic of),459165.77,Iran,90514369.17999999,0.5072849473069708,Iran,10190524.0,5868087645.6119995,0.17366005103247228
2021,Iraq,16633.67,Iraq,90514369.17999999,0.018376828066847276,,0.0,,0.0
2021,Ireland,50750.0,Ireland,90514369.17999999,0.05606844577249034,Ireland,74498234.93599999,5868087645.6119995,1.2695487769632716
2021,Israel,18930.52,Israel,90514369.17999999,0.02091438096679889,Israel,11516000.0,5868087645.6119995,0.19624792088119816
2021,Italy,206150.0,Italy,90514369.17999999,0.22775389351721936,Italy,81306937.368,5868087645.6119995,1.3855781010496524
2021,Jamaica,2452.0,Jamaica,90514369.17999999,0.0027089621484560848,Jamaica,7147730.800000001,5868087645.6119995,0.12180681734269741
2021,Japan,50595.02,Japan,90514369.17999999,0.05589722433946924,Japan,47792223.64,5868087645.6119995,0.8144429075754818
2021,Jordan,5118.1,Jordan,90514369.17999999,0.005654461326269612,Jordan,4923369.309,5868087645.6119995,0.08390074597269462
2021,Kazakhstan,313726.4,Kazakhstan,90514369.17999999,0.34660397331622883,Kazakhstan,6791881.84,5868087645.6119995,0.11574267887901758
2021,Kenya,1020361.45,Kenya,90514369.17999999,1.127292229116544,Kenya,1060877.511,5868087645.6119995,0.018078760493519485
2021,,0.0,Kiribati,,0.0,Kiribati,63143.441,5868087645.6119995,0.0010760480213211708
2021,Democratic People's Republic of Korea,327470.46,"Korea, Dem. People's Rep.",90514369.17999999,0.3617883690365018,,0.0,,0.0
2021,Republic of Korea,17292.16,"Korea, Rep.",90514369.17999999,0.01910432581771875,Rep. of Korea,81497235.0,5868087645.6119995,1.388821025209831
2021,,0.0,Kuwait,,0.0,Kuwait,2888472.0,5868087645.6119995,0.049223395668943744
2021,Kyrgyzstan,174118.91,Kyrgyzstan,90514369.17999999,0.19236604262660345,Kyrgyzstan,713362.0,5868087645.6119995,0.01215663505867083
2021,Lao People's Democratic Republic,7765.19,Laos,90514369.17999999,0.008578958313853876,Lao People's Dem. Rep.,35722.14,5868087645.6119995,0.000608752666240629
2021,Latvia,87743.94,Latvia,90514369.17999999,0.09693923826117529,Latvia,3536303.639,5868087645.6119995,0.06026330642222691
2021,Lebanon,13264.68,Lebanon,90514369.17999999,0.014654778153092357,Lebanon,658309.0,5868087645.6119995,0.011218458887407145
2021,Lesotho,12594.0,Lesotho,90514369.17999999,0.013913812927265878,Lesotho,1305299.6,5868087645.6119995,0.022244037220133694
2021,Liberia,3839.12,Liberia,90514369.17999999,0.004241448109045972,Liberia,1431429.98,5868087645.6119995,0.02439346626102944
2021,Libya,7430.0,Libya,90514369.17999999,0.008208641420484792,,0.0,,0.0
2021,Lithuania,280510.0,Lithuania,90514369.17999999,0.3099065955397293,Lithuania,5575390.0,5868087645.6119995,0.09501204373062029
2021,Luxembourg,950.0,Luxembourg,90514369.17999999,0.0010495571129825777,Luxembourg,9991867.822,5868087645.6119995,0.1702746861572808
2021,,0.0,Macao,,0.0,"China, Macao SAR",481903.505,5868087645.6119995,0.008212275175548114
2021,Madagascar,147298.83,Madagascar,90514369.17999999,0.16273529974790682,Madagascar,2603098.632,5868087645.6119995,0.04436025480884779
2021,Malawi,771511.43,Malawi,90514369.17999999,0.8523634832672211,Malawi,184127.728,5868087645.6119995,0.0031377808090117033
2021,Malaysia,60158.0,Malaysia,90514369.17999999,0.06646237558190096,Malaysia,73977358.67,5868087645.6119995,1.2606723542263092
2021,Maldives,100.43,Maldives,90514369.17999999,0.00011095475879667398,Maldives,35353.859,5868087645.6119995,0.0006024766693189505
2021,Mali,413884.93,Mali,90514369.17999999,0.4572588128818908,Mali,73471.701,5868087645.6119995,0.001252055276559139
2021,Malta,0.0,Malta,90514369.17999999,0.0,Malta,1578850.684,5868087645.6119995,0.026905710673572208
2021,Mauritania,53099.87,Mauritania,90514369.17999999,0.058664575007315985,Mauritania,132741.6,5868087645.6119995,0.002262093002296253
2021,,0.0,Mauritius,,0.0,Mauritius,865627.227,5868087645.6119995,0.014751436571457704
2021,Mexico,1620453.57,Mexico,90514369.17999999,1.7902721796331698,Mexico,86413092.0,5868087645.6119995,1.4725937514688865
2021,Mongolia,1415.81,Mongolia,90514369.17999999,0.0015641825854019614,Mongolia,1986183.16,5868087645.6119995,0.033847196564714147
2021,Montenegro,1702.98,Montenegro,90514369.17999999,0.0018814471287021792,Montenegro,894303.744,5868087645.6119995,0.015240122472757144
2021,,0.0,Montserrat,,0.0,Montserrat,25453.530000000002,5868087645.6119995,0.0004337619261538038
2021,Morocco,369558.06,Morocco,90514369.17999999,0.40828662161372864,Morocco,5897099.571,5868087645.6119995,0.10049440170529313
2021,Mozambique,814707.49,Mozambique,90514369.17999999,0.9000863590838761,Mozambique,913310.053,5868087645.6119995,0.015564015198085002
2021,Myanmar,3623991.0,Myanmar,90514369.17999999,4.003774243615626,Myanmar,339821.73,5868087645.6119995,0.005791013197529687
2021,Namibia,23034.24,Namibia,90514369.17999999,0.025448158351734536,Namibia,2815540.156,5868087645.6119995,0.04798054027201497
2021,Nepal,387890.98,Nepal,90514369.17999999,0.42854077591661344,Nepal,2738127.17,5868087645.6119995,0.046661320269261806
2021,,0.0,Netherlands,,0.0,Netherlands,482149927.74300003,5868087645.6119995,8.21647454607361
2021,New Caledonia,0.06,New Caledonia,90514369.17999999,6.628781766205754e-08,,0.0,,0.0
2021,New Zealand,26085.25,New Zealand,90514369.17999999,0.028818904927819772,New Zealand,23045391.757999998,5868087645.6119995,0.3927240550885897
2021,Nicaragua,217040.72,Nicaragua,90514369.17999999,0.23978592787669475,Nicaragua,1341667.96,5868087645.6119995,0.022863802332660516
2021,Niger,1732415.91,Niger,90514369.17999999,1.913967832615458,Niger,16038855.294,5868087645.6119995,0.2733233765857848
2021,Nigeria,4281605.8,Nigeria,90514369.17999999,4.7303050761867995,Nigeria,2459265.514,5868087645.6119995,0.04190914762220659
2021,North Macedonia,20215.57,North Macedonia,90514369.17999999,0.02233410030157601,North Macedonia,1604808.88,5868087645.6119995,0.02734807277802051
2021,Norway,4023.31,Norway,90514369.17999999,0.004444940661298878,Norway,10871434.421,5868087645.6119995,0.18526366812413528
2021,,0.0,Oman,,0.0,Oman,4287076.716,5868087645.6119995,0.073057475874713
2021,,0.0,"Other Asia, nes",,0.0,"Other Asia, nes",37500918.746,5868087645.6119995,0.6390654163804488
2021,Pakistan,643221.79,Pakistan,90514369.17999999,0.7106294788630377,Pakistan,2928832.912,5868087645.6119995,0.0499111991653721
2021,Palestine,1597.0,Palestine,90514369.17999999,0.0017643607467717648,State of Palestine,1146200.75,5868087645.6119995,0.01953278170371396
2021,Panama,8120.0,Panama,90514369.17999999,0.008970951323598453,Panama,5742671.0,5868087645.6119995,0.09786273394014858
2021,Papua New Guinea,3997.49,Papua New Guinea,90514369.17999999,0.004416414803764973,Papua New Guinea,784550.152,5868087645.6119995,0.013369775630169155
2021,Paraguay,89930.01,Paraguay,90514369.17999999,0.09935440175378352,Paraguay,2064578.0,5868087645.6119995,0.03518314866247502
2021,Peru,283255.91,Peru,90514369.17999999,0.31294026856300294,Peru,22171137.080000002,5868087645.6119995,0.377825595304102
2021,Philippines,67525.26,Philippines,90514369.17999999,0.07460170204105045,Philippines,62299511.0,5868087645.6119995,1.0616663342884103
2021,Poland,648760.0,Poland,90514369.17999999,0.7167480764406075,Poland,123845097.0,5868087645.6119995,2.110484786174046
2021,,0.0,Portugal,,0.0,Portugal,28322528.681,5868087645.6119995,0.4826534706273319
2021,Puerto Rico,217.48,Puerto Rico,90514369.17999999,0.0002402712430857379,,0.0,,0.0
2021,Qatar,1955.1,Qatar,90514369.17999999,0.002159988538518145,Qatar,5814451.309,5868087645.6119995,0.09908596565267551
2021,Republic of Moldova,40688.23,Republic of Moldova,90514369.17999999,0.04495223285386433,Rep. of Moldova,2248508.0,5868087645.6119995,0.038317559923996276
2021,Romania,173960.0,Romania,90514369.17999999,0.1921904793415255,Romania,38599365.08,5868087645.6119995,0.6577843994689409
2021,Russian Federation,3839117.3,Russia,90514369.17999999,4.2414451260941775,Russian Federation,30143480.011,5868087645.6119995,0.5136848975584148
2021,Rwanda,507611.0,Rwanda,90514369.17999999,0.5608070901875781,Rwanda,95092.09,5868087645.6119995,0.0016204953937780282
2021,Saint Kitts and Nevis,238.98,Saint Kitts and Nevis,90514369.17999999,0.00026402437774797517,,0.0,,0.0
2021,Saint Lucia,50.95,Saint Lucia,90514369.17999999,5.628940516469719e-05,,0.0,,0.0
2021,Saint Vincent and the Grenadines,757.28,Saint Vincent and the Grenadines,90514369.17999999,0.0008366406426520489,Saint Vincent and the Grenadines,2838.789,5868087645.6119995,4.8376731423273326e-05
2021,,0.0,Samoa,,0.0,Samoa,129152.219,5868087645.6119995,0.0022009251872128497
2021,,0.0,Sao Tome and Principe,,0.0,Sao Tome and Principe,5810.795,5868087645.6119995,9.902365729566358e-05
2021,Saudi Arabia,15082.72,Saudi Arabia,90514369.17999999,0.01666334322013114,Saudi Arabia,37081838.806,5868087645.6119995,0.6319237381147301
2021,Senegal,239286.34,Senegal,90514369.17999999,0.26436282124901844,Senegal,5708694.909,5868087645.6119995,0.09728373626574598
2021,Serbia,54355.12,Serbia,90514369.17999999,0.06005137139265428,Serbia,67344729.0,5868087645.6119995,1.1476435436399557
2021,,0.0,Seychelles,,0.0,Seychelles,108569.011,5868087645.6119995,0.0018501600104965205
2021,Sierra Leone,81487.97,Sierra Leone,90514369.17999999,0.09002766161685358,,0.0,,0.0
2021,,0.0,Singapore,,0.0,Singapore,68539473.896,5868087645.6119995,1.1680035820060048
2021,Slovakia,28570.0,Slovakia,90514369.17999999,0.03156404917674973,Slovakia,68212549.73099999,5868087645.6119995,1.1624323604301912
2021,Slovenia,1580.0,Slovenia,90514369.17999999,0.0017455791984341818,Slovenia,15789805.853,5868087645.6119995,0.2690792436409364
2021,Solomon Islands,6625.19,Solomon Islands,90514369.17999999,0.007319489778274783,,0.0,,0.0
2021,Somalia,27311.28,Somalia,90514369.17999999,0.030173419145956646,,0.0,,0.0
2021,South Africa,91722.7,South Africa,90514369.17999999,0.10133496021786008,South Africa,49380100.482,5868087645.6119995,0.8415024359584188
2021,South Sudan,35366.74,South Sudan,90514369.17999999,0.03907306687368995,,0.0,,0.0
2021,Spain,444560.0,Spain,90514369.17999999,0.49114853699740496,Spain,212032336.964,5868087645.6119995,3.613312373112766
2021,Sri Lanka,18373.46,Sri Lanka,90514369.17999999,0.02029894277168513,Sri Lanka,1505585.736,5868087645.6119995,0.025657178742479025
2021,Sudan,545154.65,Sudan,90514369.17999999,0.6022852006137133,,0.0,,0.0
2021,Suriname,55.0,Suriname,90514369.17999999,6.076383285688608e-05,Suriname,13048.42,5868087645.6119995,0.000222362391089323
2021,Sweden,104760.0,Sweden,90514369.17999999,0.11573852963795246,Sweden,47078394.42,5868087645.6119995,0.8022783104680445
2021,Switzerland,10219.0,Switzerland,90514369.17999999,0.011289920144809434,Switzerland,29520735.228,5868087645.6119995,0.5030725001197762
2021,Syrian Arab Republic,187192.33,Syria,90514369.17999999,0.20680951731292838,,0.0,,0.0
2021,Tajikistan,53770.7,Tajikistan,90514369.17999999,0.05940570595268662,Tajikistan,237163.0,5868087645.6119995,0.004041572217779402
2021,United Republic of Tanzania,2052374.94,Tanzania,90514369.17999999,2.267457596614938,United Rep. of Tanzania,49557.16,5868087645.6119995,0.000844519765090038
2021,Thailand,214795.47,Thailand,90514369.17999999,0.2373053824999325,Thailand,16512168.262,5868087645.6119995,0.281389257611845
2021,Timor-Leste,10788.15,Timor-Leste,90514369.17999999,0.0119187153351821,Timor-Leste,19485.81,5868087645.6119995,0.00033206405863025877
2021,Togo,233693.14,Togo,90514369.17999999,0.2581834708865614,Togo,23803.824,5868087645.6119995,0.0004056487468758219
2021,,0.0,Tonga,,0.0,Tonga,16287.369,5868087645.6119995,0.00027755837989535255
2021,Trinidad and Tobago,2296.27,Trinidad and Tobago,90514369.17999999,0.0025369121177142144,Trinidad and Tobago,1196185.636,5868087645.6119995,0.0203845904874048
2021,Tunisia,111379.01,Tunisia,90514369.17999999,0.12305119177100805,Tunisia,225594.946,5868087645.6119995,0.0038444372276663923
2021,Turkmenistan,16400.0,Turkmenistan,90514369.17999999,0.018118670160962393,,0.0,,0.0
2021,Türkiye,1056643.0,Türkiye,90514369.17999999,1.1673759752981576,Türkiye,8425430.0,5868087645.6119995,0.1435805071231394
2021,Uganda,814494.75,Uganda,90514369.17999999,0.8998513245783857,Uganda,196664.63,5868087645.6119995,0.003351426254634431
2021,Ukraine,680600.0,Ukraine,90514369.17999999,0.7519248116799393,Ukraine,4524147.76,5868087645.6119995,0.07709748104023358
2021,,0.0,United Arab Emirates,,0.0,United Arab Emirates,57810466.960999995,5868087645.6119995,0.985167067234061
2021,United Kingdom of Great Britain and Northern Ireland,1158017.28,United Kingdom,90514369.17999999,1.2793739717691972,United Kingdom,282645059.867,5868087645.6119995,4.816646869246312
2021,United States of America,1718485.0,United States,90514369.17999999,1.8985770055830158,USA,1178110623.0,5868087645.6119995,20.076568281677933
2021,Uruguay,6517.1,Uruguay,90514369.17999999,0.0072000722747565865,Uruguay,2764298.64,5868087645.6119995,0.047107316845668955
2021,Uzbekistan,75996.49,Uzbekistan,90514369.17999999,0.083960691201273,Uzbekistan,2099027.99,5868087645.6119995,0.03577022220466659
2021,Venezuela (Bolivarian Republic of),135016.0,Venezuela,90514369.17999999,0.149165266491006,,0.0,,0.0
2021,Viet Nam,289266.85,Vietnam,90514369.17999999,0.31958113680796246,Viet Nam,47296121.169,5868087645.6119995,0.8059886631783147
2021,Yemen,157110.5,Yemen,90514369.17999999,0.1735752029465782,,0.0,,0.0
2021,Zambia,105095.76,Zambia,90514369.17999999,0.11610947626558933,Zambia,2110038.597,5868087645.6119995,0.035957857558208614
2021,Zimbabwe,103377.96,Zimbabwe,90514369.17999999,0.11421165604592463,Zimbabwe,4191502.63,5868087645.6119995,0.07142876662952188
2022,Afghanistan,106676.0,Afghanistan,97524182.56,0.1093841519095733,,0.0,,0.0
2022,Albania,24611.06,Albania,97524182.56,0.025235853666200674,,0.0,,0.0
2022,Algeria,100460.92,Algeria,97524182.56,0.10301129152063718,,0.0,,0.0
2022,,0.0,Andorra,,0.0,Andorra,4501591.108,6052062208.839,0.07438111097776645
2022,Angola,358209.0,Angola,97524182.56,0.3673027454289282,Angola,2816838.357,6052062208.839,0.04654344684173974
2022,,0.0,Antigua and Barbuda,,0.0,Antigua and Barbuda,393462.16199999995,6052062208.839,0.006501290773669691
2022,Argentina,1168661.38,Argentina,97524182.56,1.198329839146308,Argentina,33136366.919999998,6052062208.839,0.5475219152837613
2022,Armenia,2932.9,Armenia,97524182.56,0.003007356660688323,Armenia,629704.94,6052062208.839,0.010404799525694229
2022,,0.0,Aruba,,0.0,Aruba,1335134.618,6052062208.839,0.022060821120609832
2022,Australia,5124622.72,Australia,97524182.56,5.254719994035498,Australia,107715476.718,6052062208.839,1.7798144335113113
2022,Austria,44240.0,Austria,97524182.56,0.04536310773256893,Austria,31973767.152000003,6052062208.839,0.5283119381242068
2022,Azerbaijan,22058.8,Azerbaijan,97524182.56,0.02261880020007214,Azerbaijan,889822.72,6052062208.839,0.014702801942458876
2022,Bahamas,179.9,Bahamas,97524182.56,0.00018446706783655404,Bahamas,284321.0,6052062208.839,0.004697919323842226
2022,Bahrain,0.0,Bahrain,97524182.56,0.0,Bahrain,48494506.022999994,6052062208.839,0.8012889548982834
2022,Bangladesh,717214.0,Bangladesh,97524182.56,0.7354216986732978,,0.0,,0.0
2022,Barbados,1666.46,Barbados,97524182.56,0.0017087659247743403,Barbados,733735.0,6052062208.839,0.012123718737199769
2022,Belarus,370025.09,Belarus,97524182.56,0.3794188069942024,,0.0,,0.0
2022,Belgium,50130.0,Belgium,97524182.56,0.051402635412153716,Belgium,76138084.522,6052062208.839,1.2580519151108658
2022,Belize,11063.0,Belize,97524182.56,0.011343853093250679,Belize,45747.34,6052062208.839,0.0007558967244782496
2022,Benin,160163.0,Benin,97524182.56,0.1642290104830795,Benin,18183.482,6052062208.839,0.00030045100946654406
2022,,0.0,Bermuda,,0.0,Bermuda,548690.64,6052062208.839,0.009066176471197548
2022,Bhutan,2494.69,Bhutan,97524182.56,0.0025580219536474316,Bhutan,4124827.966,6052062208.839,0.06815574301228619
2022,Bolivia (Plurinational State of),124163.54,Bolivia,97524182.56,0.1273156428905319,Bolivia (Plurinational State of),2347271.0,6052062208.839,0.038784647596183414
2022,Bosnia and Herzegovina,24124.26,Bosnia and Herzegovina,97524182.56,0.024736695419269965,Bosnia Herzegovina,2162653.14,6052062208.839,0.035734152514847885
2022,Botswana,56457.6,Botswana,97524182.56,0.057890872312890675,Botswana,1663694.706,6052062208.839,0.027489715878501447
2022,Brazil,2888282.0,Brazil,97524182.56,2.9616059567820896,Brazil,87182815.0,6052062208.839,1.4405472381409106
2022,,0.0,Brunei Darussalam,,0.0,Brunei Darussalam,1844697.04,6052062208.839,0.030480470562675832
2022,Bulgaria,29640.0,Bulgaria,97524182.56,0.03039246187145893,Bulgaria,26786478.486,6052062208.839,0.44260084516115045
2022,Burkina Faso,903768.65,Burkina Faso,97524182.56,0.9267123561317446,Burkina Faso,2233369.957,6052062208.839,0.03690262723569128
2022,Burundi,550740.42,Burundi,97524182.56,0.5647219033711632,Burundi,15557.845,6052062208.839,0.00025706683875915655
2022,Cabo Verde,5094.38,Cabo Verde,97524182.56,0.005223709511090518,Cabo Verde,139271.367,6052062208.839,0.0023012216694764803
2022,Cambodia,81655.35,Cambodia,97524182.56,0.08372831010376634,Cambodia,954316.11,6052062208.839,0.01576844515256679
2022,Cameroon,663757.11,Cameroon,97524182.56,0.6806077144934133,Cameroon,145581.787,6052062208.839,0.0024054905910811477
2022,Canada,6212798.0,Canada,97524182.56,6.370520456480307,Canada,352440062.473,6052062208.839,5.823470584262393
2022,,0.0,Cayman Isds,,0.0,Cayman Isds,703051.7050000001,6052062208.839,0.011616729649163177
2022,Central African Republic,47827.34,Central African Republic,97524182.56,0.049041518467048,,0.0,,0.0
2022,Chad,202075.82,Chad,97524182.56,0.20720585878858966,,0.0,,0.0
2022,Chile,37063.48,Chile,97524182.56,0.03800439955207762,Chile,136939884.009,6052062208.839,2.2626978917863756
2022,"China, mainland",4884381.93,China,97524182.56,5.008380282495546,China,416313293.0,6052062208.839,6.878866717397203
2022,"China, Taiwan Province of",8267.0,"China, Taiwan Province of",97524182.56,0.008476871872177834,,0.0,,0.0
2022,Colombia,168590.21,Colombia,97524182.56,0.17287015955891546,Colombia,39580352.15,6052062208.839,0.6539977743816503
2022,Comoros,9900.12,Comoros,97524182.56,0.010151451404280297,Comoros,37730.265,6052062208.839,0.0006234282414495869
2022,Congo,11396.52,Congo,97524182.56,0.01168584006637379,Congo,12879.158,6052062208.839,0.0002128061073329694
2022,Costa Rica,14524.0,Costa Rica,97524182.56,0.014892716471696002,Costa Rica,10045243.87,6052062208.839,0.16598051248265397
2022,Côte d'Ivoire,54084.95,Cote d'Ivoire,97524182.56,0.05545798855245488,Côte d'Ivoire,286403.555,6052062208.839,0.004732329991283126
2022,Croatia,4710.0,Croatia,97524182.56,0.004829571370262198,Croatia,13086057.0,6052062208.839,0.21622476022946185
2022,Cuba,69393.23,Cuba,97524182.56,0.07115489530743523,Cuba,2532920.45,6052062208.839,0.04185218794183387
2022,Cyprus,460.0,Cyprus,97524182.56,0.00047167788329524656,Cyprus,3702047.218,6052062208.839,0.06117001263789362
2022,Czechia,123950.0,Czechia,97524182.56,0.12709668181401262,Czechia,84291442.0,6052062208.839,1.3927722335188966
2022,Democratic Republic of the Congo,387989.03,Democratic Republic of the Congo,97524182.56,0.39783879220038243,Dem. Rep. of the Congo,3599969.263,6052062208.839,0.05948334863019528
2022,Denmark,166340.0,Denmark,97524182.56,0.17056282414637242,Denmark,45181819.497999996,6052062208.839,0.7465524632580978
2022,Djibouti,9626.18,Djibouti,97524182.56,0.009870556970910948,Djibouti,617837.588,6052062208.839,0.01020871178583809
2022,Dominica,205.55,Dominica,97524182.56,0.0002107682367637781,Dominica,40050.701,6052062208.839,0.0006617694864653936
2022,Dominican Republic,75905.39,Dominican Republic,97524182.56,0.07783237757804386,Dominican Rep.,10946154.407,6052062208.839,0.18086652167939068
2022,Ecuador,21757.01,Ecuador,97524182.56,0.022309348747029376,Ecuador,6537498.6,6052062208.839,0.10802100795414864
2022,Egypt,327311.35,Egypt,97524182.56,0.335620705970673,Egypt,9018875.485,6052062208.839,0.1490215264447875
2022,El Salvador,91069.0,El Salvador,97524182.56,0.09338094163872784,El Salvador,4190583.39,6052062208.839,0.06924223918055036
2022,Eritrea,35039.27,Eritrea,97524182.56,0.03592880153437094,,0.0,,0.0
2022,Estonia,123280.0,Estonia,97524182.56,0.1264096727231261,Estonia,3500375.4299999997,6052062208.839,0.05783773049932836
2022,Eswatini,2756.26,Eswatini,97524182.56,0.0028262323535029484,Eswatini,7226946.32,6052062208.839,0.11941295496673993
2022,Ethiopia,3203128.05,Ethiopia,97524182.56,3.2844449098861537,Ethiopia,333385.27499999997,6052062208.839,0.0055086227387599026
2022,Fiji,1895.11,Fiji,97524182.56,0.0019432205943731623,Fiji,377680.731,6052062208.839,0.00624052955781584
2022,Finland,110610.0,Finland,97524182.56,0.11341802319845048,Finland,17871788.498,6052062208.839,0.29530080625903615
2022,France,797580.0,France,97524182.56,0.8178279264317886,France,162843465.416,6052062208.839,2.6907103694038064
2022,,0.0,French Polynesia,,0.0,French Polynesia,117441.427,6052062208.839,0.0019405191643350511
2022,Gabon,432.39,Gabon,97524182.56,0.0004433669564305036,Gabon,8489.227,6052062208.839,0.00014026998908903376
2022,Gambia,2844.99,Gambia,97524182.56,0.00291721491564379,Gambia,25852.573999999997,6052062208.839,0.00042716966726221806
